taxi_id,recorded_at,longitude,latitude
20000384,2014-09-30 07:03:32,-8.29474200,41.20712100
20000384,2014-09-30 07:03:47,-8.28978300,41.21003700
20000384,2014-09-30 07:04:02,-8.28508500,41.21325900
20000384,2014-09-30 07:04:17,-8.27869500,41.21409600
20000384,2014-09-30 07:04:32,-8.27290800,41.21515800
20000384,2014-09-30 07:04:47,-8.26813800,41.21812800
20000384,2014-09-30 07:05:02,-8.26164000,41.21964900
20000384,2014-09-30 07:05:17,-8.25464700,41.21938800
20000384,2014-09-30 07:05:32,-8.24738400,41.21978400
20000384,2014-09-30 07:05:47,-8.24079600,41.22000900
20000384,2014-09-30 07:06:02,-8.23581900,41.22361800
20000384,2014-09-30 07:06:17,-8.23067100,41.22722700
20000384,2014-09-30 07:06:32,-8.22530700,41.22989100
20000384,2014-09-30 07:06:47,-8.21975400,41.23217700
20000384,2014-09-30 07:07:02,-8.21292300,41.23119600
20000384,2014-09-30 07:07:17,-8.20669500,41.23326600
20000384,2014-09-30 07:07:32,-8.19929700,41.23454400
20000384,2014-09-30 07:07:47,-8.19293400,41.23689300
20000384,2014-09-30 07:08:02,-8.18673300,41.23602900
20000384,2014-09-30 07:08:17,-8.18061300,41.23556100
20000384,2014-09-30 07:08:32,-8.17709400,41.23180800
20000384,2014-09-30 07:08:47,-8.17432200,41.22720900
20000384,2014-09-30 07:09:02,-8.16896700,41.22387900
20000384,2014-09-30 07:09:17,-8.16389100,41.22106200
20000384,2014-09-30 07:09:32,-8.15768100,41.22007200
20000384,2014-09-30 07:09:47,-8.15164200,41.21912700
20000384,2014-09-30 07:10:02,-8.14797900,41.22284400
20000384,2014-09-30 07:10:17,-8.14296600,41.22500400
20000384,2014-09-30 07:10:32,-8.13875400,41.22448200
20000384,2014-09-30 07:10:47,-8.13426300,41.22474300
20000384,2014-09-30 07:11:02,-8.13049200,41.22798300
20000384,2014-09-30 07:11:17,-8.12693700,41.23155600
20000384,2014-09-30 07:11:32,-8.12195100,41.23429200
20000384,2014-09-30 07:11:47,-8.11971900,41.23890000
20000384,2014-09-30 07:12:02,-8.11489500,41.24311200
20000384,2014-09-30 07:12:17,-8.10991800,41.24736000
20000384,2014-09-30 07:12:32,-8.10644400,41.25176100
20000384,2014-09-30 07:12:47,-8.10066600,41.25535200
20000384,2014-09-30 07:13:02,-8.09539200,41.25882600
20000384,2014-09-30 07:13:17,-8.08850700,41.25874500
20000384,2014-09-30 07:13:32,-8.08205400,41.25924000
20000384,2014-09-30 07:13:47,-8.07673500,41.26130100
20000384,2014-09-30 07:14:02,-8.07127200,41.26228200
20000384,2014-09-30 07:14:17,-8.06572800,41.26075200
20000384,2014-09-30 07:14:32,-8.05986000,41.25874500
20000384,2014-09-30 07:14:47,-8.05377600,41.25850200
20000384,2014-09-30 07:15:02,-8.04955500,41.25632400
20000384,2014-09-30 07:15:17,-8.04622500,41.25487500
20000384,2014-09-30 07:15:32,-8.04569400,41.25398400
20000384,2014-09-30 07:15:47,-8.04444300,41.25296700
20000384,2014-09-30 07:16:02,-8.04213900,41.25350700
20000384,2014-09-30 07:16:17,-8.04011400,41.25326400
20000384,2014-09-30 07:16:32,-8.03787300,41.25185100
20000384,2014-09-30 07:16:47,-8.03550600,41.25208500
20000384,2014-09-30 07:17:02,-8.03395800,41.25141900
20000384,2014-09-30 07:17:17,-8.03421900,41.25027600
20000384,2014-09-30 07:17:32,-8.03469600,41.24869200
20000384,2014-09-30 07:17:47,-8.03475000,41.24701800
20000384,2014-09-30 07:18:02,-8.03595600,41.24579400
20000384,2014-09-30 07:18:17,-8.03587500,41.24484900
20000384,2014-09-30 07:18:32,-8.03588400,41.24487600
20000384,2014-09-30 07:18:47,-8.03586600,41.24486700
20000384,2014-09-30 07:19:02,-8.03585700,41.24486700
20000384,2014-09-30 07:19:17,-8.03586600,41.24485800
20000384,2014-09-30 07:19:32,-8.03587500,41.24485800
20000384,2014-09-30 07:19:47,-8.03588400,41.24486700
20000384,2014-09-30 07:20:02,-8.03576700,41.24430000
20000384,2014-09-30 07:20:17,-8.03434500,41.24404800
20000384,2014-09-30 07:20:32,-8.03343600,41.24271600
20000384,2014-09-30 07:20:47,-8.03107800,41.24067300
20000384,2014-09-30 07:21:02,-8.02836900,41.23887300
20000384,2014-09-30 07:21:17,-8.02598400,41.23691100
20000384,2014-09-30 07:21:32,-8.02363500,41.23598400
20000384,2014-09-30 07:21:47,-8.02096200,41.23638900
20000384,2014-09-30 07:22:02,-8.01872100,41.23390500
20000384,2014-09-30 07:22:17,-8.01591300,41.23377900
20000384,2014-09-30 07:22:32,-8.01353700,41.23206900
20000384,2014-09-30 07:22:47,-8.01195300,41.23008900
20000384,2014-09-30 07:23:02,-8.00972100,41.22868500
20000384,2014-09-30 07:23:17,-8.00656200,41.22718200
20000384,2014-09-30 07:23:32,-8.00363700,41.22722700
20000384,2014-09-30 07:23:47,-8.00097300,41.22627300
20000384,2014-09-30 07:24:02,-7.99814700,41.22501300
20000384,2014-09-30 07:24:17,-7.99533000,41.22432900
20000384,2014-09-30 07:24:32,-7.99137900,41.22120600
20000384,2014-09-30 07:24:47,-7.98853500,41.21795700
20000384,2014-09-30 07:25:02,-7.98479100,41.21717400
20000384,2014-09-30 07:25:17,-7.98117300,41.21556300
20000384,2014-09-30 07:25:32,-7.97730300,41.21372700
20000384,2014-09-30 07:25:47,-7.97693400,41.21110800
20000384,2014-09-30 07:26:02,-7.97922900,41.20891200
20000384,2014-09-30 07:26:17,-7.97595300,41.20855200
20000384,2014-09-30 07:26:32,-7.97334300,41.20629300
20000384,2014-09-30 07:26:47,-7.97020200,41.20402500
20000384,2014-09-30 07:27:02,-7.96896900,41.20149600
20000384,2014-09-30 07:27:17,-7.96509000,41.20219800
20000384,2014-09-30 07:27:32,-7.96184100,41.20248600
20000384,2014-09-30 07:27:47,-7.95792600,41.20161300
20000384,2014-09-30 07:28:02,-7.95561300,41.19946200
20000384,2014-09-30 07:28:17,-7.95300300,41.19814800
20000384,2014-09-30 07:28:32,-7.94913300,41.19719400
20000384,2014-09-30 07:28:47,-7.94748600,41.19582600
20000384,2014-09-30 07:29:02,-7.94675700,41.19328800
20000384,2014-09-30 07:29:17,-7.94540700,41.19113700
20000384,2014-09-30 07:29:32,-7.94319300,41.18950800
20000384,2014-09-30 07:29:47,-7.94117700,41.18698800
20000384,2014-09-30 07:30:02,-7.93919700,41.18568300
20000384,2014-09-30 07:30:17,-7.93751400,41.18343300
20000384,2014-09-30 07:30:32,-7.93611000,41.18152500
20000384,2014-09-30 07:30:47,-7.93416600,41.18009400
20000384,2014-09-30 07:31:02,-7.93306800,41.17911300
20000384,2014-09-30 07:31:17,-7.93035900,41.17826700
20000384,2014-09-30 07:31:32,-7.92771300,41.17761000
20000384,2014-09-30 07:31:47,-7.92630000,41.17609800
20000384,2014-09-30 07:32:02,-7.92361800,41.17559400
20000384,2014-09-30 07:32:17,-7.92083700,41.17421700
20000384,2014-09-30 07:32:32,-7.91835300,41.17596300
20000384,2014-09-30 07:32:47,-7.91508600,41.17494600
20000384,2014-09-30 07:33:02,-7.91188200,41.17461300
20000384,2014-09-30 07:33:17,-7.90867800,41.17370400
20000384,2014-09-30 07:33:32,-7.90307100,41.17226400
20000384,2014-09-30 07:33:47,-7.89642900,41.16839400
20000384,2014-09-30 07:34:02,-7.89601500,41.16806100
20000384,2014-09-30 07:34:17,-7.89561000,41.16816900
20000384,2014-09-30 07:34:32,-7.89528600,41.16835800
20000384,2014-09-30 07:34:47,-7.89471900,41.16737700
20000384,2014-09-30 07:35:02,-7.89233400,41.16516300
20000384,2014-09-30 07:35:17,-7.88878800,41.16420900
20000384,2014-09-30 07:35:32,-7.88792400,41.16157200
20000384,2014-09-30 07:35:47,-7.88686200,41.15953800
20000384,2014-09-30 07:36:02,-7.89040800,41.15867400
20000384,2014-09-30 07:36:17,-7.89218100,41.15628000
20000384,2014-09-30 07:36:32,-7.88898600,41.15715300
20000384,2014-09-30 07:36:47,-7.88611500,41.15642400
20000384,2014-09-30 07:37:02,-7.88427900,41.15709900
20000384,2014-09-30 07:37:17,-7.88294700,41.15809800
20000384,2014-09-30 07:37:32,-7.88163300,41.15885400
20000384,2014-09-30 07:37:47,-7.87987800,41.15869200
20000384,2014-09-30 07:38:02,-7.87843800,41.15948400
20000384,2014-09-30 07:38:17,-7.87780800,41.16078900
20000384,2014-09-30 07:38:32,-7.87625100,41.16112200
20000384,2014-09-30 07:38:47,-7.87513500,41.16227400
20000384,2014-09-30 07:39:02,-7.87308300,41.16250800
20000384,2014-09-30 07:39:17,-7.87106700,41.16257100
20000384,2014-09-30 07:39:32,-7.86978000,41.16285000
20000384,2014-09-30 07:39:47,-7.87153500,41.16197700
20000384,2014-09-30 07:40:02,-7.87112100,41.16173400
20000384,2014-09-30 07:40:17,-7.86980700,41.16167100
20000384,2014-09-30 07:40:32,-7.86896100,41.16233700
20000384,2014-09-30 07:40:47,-7.86833100,41.16237300
20000384,2014-09-30 07:41:02,-7.86792600,41.16182400
20000384,2014-09-30 07:41:17,-7.86767400,41.16100500
20000384,2014-09-30 07:41:32,-7.86630600,41.16079800
20000384,2014-09-30 07:41:47,-7.86564900,41.16160800
20000384,2014-09-30 07:42:02,-7.86443400,41.16213000
20000384,2014-09-30 07:42:17,-7.86355200,41.16295800
20000384,2014-09-30 07:42:32,-7.86343500,41.16212100
20000384,2014-09-30 07:42:47,-7.86393900,41.16087900
20000384,2014-09-30 07:43:02,-7.86382200,41.16041100
20000384,2014-09-30 07:43:17,-7.86272400,41.15988900
20000384,2014-09-30 07:43:32,-7.86053700,41.15936700
20000384,2014-09-30 07:43:47,-7.85797200,41.15889900
20000384,2014-09-30 07:44:02,-7.85579400,41.15835000
20000384,2014-09-30 07:44:17,-7.85198700,41.15762100
20000384,2014-09-30 07:44:32,-7.84872000,41.15687400
20000384,2014-09-30 07:44:47,-7.84794600,41.15709000
20000384,2014-09-30 07:45:02,-7.84658700,41.15814300
20000384,2014-09-30 07:45:17,-7.84616400,41.15675700
20000384,2014-09-30 07:45:32,-7.84367100,41.15626200
20000384,2014-09-30 07:45:47,-7.83951300,41.15561400
20000384,2014-09-30 07:46:02,-7.83561600,41.15492100
20000384,2014-09-30 07:46:17,-7.83479700,41.15459700
20000384,2014-09-30 07:46:32,-7.83453600,41.15448000
20000384,2014-09-30 07:46:47,-7.83169200,41.15349000
20000384,2014-09-30 07:47:02,-7.82880300,41.15319300
20000384,2014-09-30 07:47:17,-7.82514000,41.15200500
20000384,2014-09-30 07:47:32,-7.82202600,41.14981800
20000384,2014-09-30 07:47:47,-7.81919100,41.14865700
20000384,2014-09-30 07:48:02,-7.81532100,41.14850400
20000384,2014-09-30 07:48:17,-7.81187400,41.14935000
20000384,2014-09-30 07:48:32,-7.80957900,41.15141100
20000384,2014-09-30 07:48:47,-7.80885000,41.15373300
20000384,2014-09-30 07:49:02,-7.80811200,41.15575800
20000384,2014-09-30 07:49:17,-7.80687000,41.15812500
20000384,2014-09-30 07:49:32,-7.80520500,41.16034800
20000384,2014-09-30 07:49:47,-7.80289200,41.16138300
20000384,2014-09-30 07:50:02,-7.80219000,41.16184200
20000384,2014-09-30 07:50:17,-7.80038100,41.16260700
20000384,2014-09-30 07:50:32,-7.79747400,41.16288600
20000384,2014-09-30 07:50:47,-7.79465700,41.16270600
20000384,2014-09-30 07:51:02,-7.79244300,41.16220200
20000384,2014-09-30 07:51:17,-7.79143500,41.16176100
20000384,2014-09-30 07:51:32,-7.79081400,41.16131100
20000384,2014-09-30 07:51:47,-7.79029200,41.16104100
20000384,2014-09-30 07:52:02,-7.78967100,41.16073500
20000384,2014-09-30 07:52:17,-7.78896000,41.16036600
20000384,2014-09-30 07:52:32,-7.78723200,41.15967300
20000384,2014-09-30 07:52:47,-7.78671000,41.15946600
20000384,2014-09-30 07:53:02,-7.78613400,41.15925900
20000384,2014-09-30 07:53:17,-7.78482000,41.15889000
20000384,2014-09-30 07:53:32,-7.78437900,41.15870100
20000384,2014-09-30 07:53:47,-7.78439700,41.15876400
20000384,2014-09-30 07:54:02,-7.78442400,41.15883600
20000384,2014-09-30 07:54:17,-7.78442400,41.15889000
20000384,2014-09-30 07:54:32,-7.78448700,41.15895300
20000384,2014-09-30 07:54:47,-7.78446000,41.15892600
20000384,2014-09-30 07:55:02,-7.78446900,41.15890800
20000384,2014-09-30 07:55:17,-7.78446900,41.15889000
20000384,2014-09-30 07:55:32,-7.78446900,41.15889000
20000384,2014-09-30 07:55:47,-7.78446000,41.15888100
20000384,2014-09-30 07:56:02,-7.78446000,41.15886300
20000384,2014-09-30 07:56:17,-7.78446000,41.15886300
20000384,2014-09-30 07:56:32,-7.78446000,41.15886300
20000384,2014-09-30 07:56:47,-7.78445100,41.15882700
20000384,2014-09-30 07:57:02,-7.78445100,41.15881800
20000384,2014-09-30 07:57:17,-7.78444200,41.15882700
20000384,2014-09-30 07:57:32,-7.78446900,41.15886300
20000384,2014-09-30 07:57:47,-7.78446900,41.15887200
20000384,2014-09-30 07:58:02,-7.78446000,41.15888100
20000384,2014-09-30 07:58:17,-7.78446900,41.15889000
20000384,2014-09-30 07:58:32,-7.78448700,41.15888100
20000384,2014-09-30 07:58:47,-7.78450500,41.15889000
20000384,2014-09-30 07:59:02,-7.78451400,41.15889000
20000384,2014-09-30 07:59:17,-7.78452300,41.15889900
20000384,2014-09-30 07:59:32,-7.78450500,41.15886300
20000384,2014-09-30 07:59:47,-7.78450500,41.15883600
20000384,2014-09-30 08:00:02,-7.78449600,41.15880000
20000384,2014-09-30 08:00:17,-7.78450500,41.15878200
20000384,2014-09-30 08:00:32,-7.78449600,41.15874600
20000384,2014-09-30 08:00:47,-7.78451400,41.15873700
20000384,2014-09-30 08:01:02,-7.78449600,41.15876400
20000384,2014-09-30 08:01:17,-7.78448700,41.15876400
20000384,2014-09-30 08:01:32,-7.78449600,41.15878200
20000384,2014-09-30 08:01:47,-7.78454100,41.15883600
20000384,2014-09-30 08:02:02,-7.78410000,41.15831400
20000384,2014-09-30 08:02:17,-7.78302000,41.15749500
20000384,2014-09-30 08:02:32,-7.78136400,41.15688300
20000384,2014-09-30 08:02:47,-7.78123800,41.15688300
20000384,2014-09-30 08:03:02,-7.78101300,41.15683800
20000384,2014-09-30 08:03:17,-7.78070700,41.15676600
20000384,2014-09-30 08:03:32,-7.78048200,41.15663100
20000384,2014-09-30 08:03:47,-7.78005900,41.15650500
20000384,2014-09-30 08:04:02,-7.77962700,41.15563200
20000384,2014-09-30 08:04:17,-7.78037400,41.15414700
20000384,2014-09-30 08:04:32,-7.78122900,41.15246400
20000384,2014-09-30 08:04:47,-7.78151700,41.15205000
20000384,2014-09-30 08:05:02,-7.78221900,41.15272500
20000384,2014-09-30 08:05:17,-7.78171500,41.15325600
20000384,2014-09-30 08:05:32,-7.77695400,41.15176200
20000384,2014-09-30 08:05:47,-7.77417300,41.15149200
20000384,2014-09-30 08:06:02,-7.76617200,41.15138400
20000384,2014-09-30 08:06:17,-7.76213100,41.15105100
20000384,2014-09-30 08:06:32,-7.75794600,41.15034900
20000384,2014-09-30 08:06:47,-7.75509300,41.14956600
20000384,2014-09-30 08:07:02,-7.75243800,41.14878300
20000384,2014-09-30 08:07:17,-7.75314000,41.14902600
20000384,2014-09-30 08:07:32,-7.74207000,41.14482300
20000384,2014-09-30 08:07:47,-7.73631000,41.14390500
20000384,2014-09-30 08:08:02,-7.73138700,41.14409400
20000384,2014-09-30 08:08:17,-7.72074900,41.14399500
20000384,2014-09-30 08:08:32,-7.71509700,41.14363500
20000384,2014-09-30 08:08:47,-7.71014700,41.14284300
20000384,2014-09-30 08:09:02,-7.70506200,41.14212300
20000384,2014-09-30 08:09:17,-7.70022000,41.14072800
20000384,2014-09-30 08:09:32,-7.69363200,41.14150200
20000384,2014-09-30 08:09:47,-7.68937500,41.14392300
20000384,2014-09-30 08:10:02,-7.68638700,41.14734300
20000384,2014-09-30 08:10:17,-7.68428100,41.14992600
20000384,2014-09-30 08:10:32,-7.67949300,41.15286900
20000384,2014-09-30 08:10:47,-7.67580300,41.15470500
20000384,2014-09-30 08:11:02,-7.67231100,41.15706300
20000384,2014-09-30 08:11:17,-7.66766700,41.15969100
20000384,2014-09-30 08:11:32,-7.65791100,41.16134700
20000384,2014-09-30 08:11:47,-7.65215100,41.16060000
20000384,2014-09-30 08:12:02,-7.64657100,41.15881800
20000384,2014-09-30 08:12:17,-7.64140500,41.15741400
20000384,2014-09-30 08:12:32,-7.63610400,41.15717100
20000384,2014-09-30 08:12:47,-7.63021800,41.15730600
20000384,2014-09-30 08:13:02,-7.62453900,41.15813400
20000384,2014-09-30 08:13:17,-7.61908500,41.15923200
20000384,2014-09-30 08:13:32,-7.61355900,41.15937600
20000384,2014-09-30 08:13:47,-7.60824000,41.15818800
20000384,2014-09-30 08:14:02,-7.60293000,41.15664000
20000384,2014-09-30 08:14:17,-7.59772800,41.15550600
20000384,2014-09-30 08:14:32,-7.59048300,41.15480400
20000384,2014-09-30 08:14:47,-7.58517300,41.15656800
20000384,2014-09-30 08:15:02,-7.58084400,41.15792700
20000384,2014-09-30 08:15:17,-7.57590300,41.15897100
20000384,2014-09-30 08:15:32,-7.57287900,41.16057300
20000384,2014-09-30 08:15:47,-7.57201500,41.16195000
20000384,2014-09-30 08:16:02,-7.57098900,41.16325500
20000384,2014-09-30 08:16:17,-7.56935100,41.16390300
20000384,2014-09-30 08:16:32,-7.56825300,41.16409200
20000384,2014-09-30 08:16:47,-7.56630000,41.16513600
20000384,2014-09-30 08:17:02,-7.56192600,41.16720600
20000384,2014-09-30 08:17:17,-7.55946000,41.16838500
20000384,2014-09-30 08:17:32,-7.55787600,41.17026600
20000384,2014-09-30 08:17:47,-7.55495100,41.17189500
20000384,2014-09-30 08:18:02,-7.55334900,41.17345200
20000384,2014-09-30 08:18:17,-7.55271000,41.17392900
20000384,2014-09-30 08:18:32,-7.55273700,41.17452300
20000384,2014-09-30 08:18:47,-7.54906500,41.18356800
20000384,2014-09-30 08:19:02,-7.54650000,41.18749200
20000384,2014-09-30 08:19:17,-7.54338600,41.18749200
20000384,2014-09-30 08:19:32,-7.54229700,41.18876100
20000384,2014-09-30 08:19:47,-7.54207200,41.18961600
20000384,2014-09-30 08:20:02,-7.54337700,41.19011100
20000384,2014-09-30 08:20:17,-7.54473600,41.19064200
20000384,2014-09-30 08:20:32,-7.54600500,41.19088500
20000384,2014-09-30 08:20:47,-7.54736400,41.19100200
20000384,2014-09-30 08:21:02,-7.55189100,41.18503500
20000272,2014-09-30 08:20:52,-8.60744700,41.14953000
20000272,2014-09-30 08:21:07,-8.60842800,41.14769400
20000272,2014-09-30 08:21:22,-8.60850000,41.14771200
20000272,2014-09-30 08:21:37,-8.60963400,41.14764900
20000272,2014-09-30 08:21:52,-8.61046200,41.14790100
20000272,2014-09-30 08:22:07,-8.61040800,41.14786500
20000272,2014-09-30 08:22:22,-8.61103800,41.14786500
20000272,2014-09-30 08:22:37,-8.62084800,41.14748700
20000272,2014-09-30 08:22:52,-8.62105500,41.14755900
20000272,2014-09-30 08:23:07,-8.62160400,41.14759500
20000272,2014-09-30 08:23:22,-8.62244100,41.14773000
20000272,2014-09-30 08:23:37,-8.62248600,41.14780200
20000272,2014-09-30 08:23:52,-8.62246800,41.14784700
20000272,2014-09-30 08:24:07,-8.62250400,41.14787400
20000272,2014-09-30 08:24:22,-8.62359300,41.14804500
20000272,2014-09-30 08:24:37,-8.62376400,41.14809900
20000272,2014-09-30 08:24:52,-8.62392600,41.14816200
20000272,2014-09-30 08:25:07,-8.62426800,41.14809000
20000272,2014-09-30 08:25:22,-8.62432200,41.14773900
20000272,2014-09-30 08:25:37,-8.62449300,41.14764000
20000272,2014-09-30 08:25:52,-8.62369200,41.14569600
20000272,2014-09-30 08:26:07,-8.62274700,41.14566900
20000272,2014-09-30 08:26:22,-8.62116300,41.14587600
20000272,2014-09-30 08:26:37,-8.62101900,41.14591200
20000272,2014-09-30 08:26:52,-8.62086600,41.14594800
20000272,2014-09-30 08:27:07,-8.61946200,41.14618200
20000272,2014-09-30 08:27:22,-8.61781500,41.14638900
20000272,2014-09-30 08:27:37,-8.61659100,41.14506600
20000272,2014-09-30 08:27:52,-8.61513300,41.14575900
20000314,2014-09-30 08:21:25,-8.65481400,41.15335500
20000314,2014-09-30 08:21:40,-8.65484100,41.15331900
20000314,2014-09-30 08:21:55,-8.65493100,41.15241000
20000314,2014-09-30 08:22:10,-8.65490400,41.15237400
20000314,2014-09-30 08:22:25,-8.65490400,41.15237400
20000314,2014-09-30 08:22:40,-8.65402200,41.15213100
20000314,2014-09-30 08:22:55,-8.65120500,41.15259900
20000314,2014-09-30 08:23:10,-8.64895500,41.15410200
20000314,2014-09-30 08:23:25,-8.64608400,41.15426400
20000314,2014-09-30 08:23:40,-8.64390600,41.15449800
20000314,2014-09-30 08:23:55,-8.64126000,41.15373300
20000314,2014-09-30 08:24:10,-8.63911800,41.15318400
20000314,2014-09-30 08:24:25,-8.63769600,41.15284200
20000314,2014-09-30 08:24:40,-8.63716500,41.15274300
20000314,2014-09-30 08:24:55,-8.63460900,41.15239200
20000314,2014-09-30 08:25:10,-8.63286300,41.15265300
20000314,2014-09-30 08:25:25,-8.63282700,41.15266200
20000314,2014-09-30 08:25:40,-8.63282700,41.15266200
20000314,2014-09-30 08:25:55,-8.63282700,41.15266200
20000314,2014-09-30 08:26:10,-8.63265600,41.15276100
20000314,2014-09-30 08:26:25,-8.63190900,41.15262600
20000314,2014-09-30 08:26:40,-8.63101800,41.15257200
20000314,2014-09-30 08:26:55,-8.62913700,41.15245500
20000314,2014-09-30 08:27:10,-8.62899300,41.15244600
20000314,2014-09-30 08:27:25,-8.62899300,41.15244600
20000314,2014-09-30 08:27:40,-8.62721100,41.15233800
20000314,2014-09-30 08:27:55,-8.62597800,41.15174400
20000314,2014-09-30 08:28:10,-8.62597800,41.15077200
20000314,2014-09-30 08:28:25,-8.62578900,41.14984500
20000314,2014-09-30 08:28:40,-8.62562700,41.14908900
20000314,2014-09-30 08:28:55,-8.62561800,41.14907100
20000314,2014-09-30 08:29:10,-8.62561800,41.14907100
20000314,2014-09-30 08:29:25,-8.62565400,41.14878300
20000314,2014-09-30 08:29:40,-8.62484400,41.14838700
20000314,2014-09-30 08:29:55,-8.62472700,41.14838700
20000625,2014-09-30 08:14:43,-8.60006700,41.18273100
20000625,2014-09-30 08:14:58,-8.59957200,41.18270400
20000625,2014-09-30 08:15:13,-8.59772700,41.18221800
20000625,2014-09-30 08:15:28,-8.59762800,41.18217300
20000625,2014-09-30 08:15:43,-8.59763700,41.18216400
20000625,2014-09-30 08:15:58,-8.59764600,41.18212800
20000625,2014-09-30 08:16:13,-8.59765500,41.18214600
20000625,2014-09-30 08:16:28,-8.59761900,41.18217300
20000625,2014-09-30 08:16:43,-8.59750200,41.18215500
20000625,2014-09-30 08:16:58,-8.59773600,41.18245200
20000625,2014-09-30 08:17:13,-8.59816800,41.18258700
20000625,2014-09-30 08:17:28,-8.59923900,41.18285700
20000625,2014-09-30 08:17:43,-8.60026500,41.18311800
20000625,2014-09-30 08:17:58,-8.60155200,41.18347800
20000625,2014-09-30 08:18:13,-8.60279400,41.18375700
20000625,2014-09-30 08:18:28,-8.60537700,41.18429700
20000625,2014-09-30 08:18:43,-8.60823000,41.18474700
20000625,2014-09-30 08:18:58,-8.60995800,41.18445900
20000625,2014-09-30 08:19:13,-8.61175800,41.18378400
20000625,2014-09-30 08:19:28,-8.61215400,41.18363100
20000625,2014-09-30 08:19:43,-8.61218100,41.18356800
20000625,2014-09-30 08:19:58,-8.61210900,41.18354100
20000625,2014-09-30 08:20:13,-8.61218100,41.18355900
20000625,2014-09-30 08:20:28,-8.61417900,41.18328000
20000625,2014-09-30 08:20:43,-8.61705900,41.18290200
20000625,2014-09-30 08:20:58,-8.61923700,41.18181300
20000625,2014-09-30 08:21:13,-8.62015500,41.18134500
20000625,2014-09-30 08:21:28,-8.62016400,41.18137200
20000625,2014-09-30 08:21:43,-8.62178400,41.18068800
20000625,2014-09-30 08:21:58,-8.62482600,41.18000400
20000625,2014-09-30 08:22:13,-8.62769700,41.17977000
20000625,2014-09-30 08:22:28,-8.62812900,41.17977000
20000625,2014-09-30 08:22:43,-8.62817400,41.17981500
20000625,2014-09-30 08:22:58,-8.62940700,41.17959900
20000625,2014-09-30 08:23:13,-8.63145900,41.17935600
20000625,2014-09-30 08:23:28,-8.63366400,41.17985100
20000625,2014-09-30 08:23:43,-8.63579700,41.18107500
20000625,2014-09-30 08:23:58,-8.63811000,41.18235300
20000625,2014-09-30 08:24:13,-8.64053100,41.18366700
20000625,2014-09-30 08:24:28,-8.64310500,41.18418900
20000625,2014-09-30 08:24:43,-8.64520200,41.18319000
20000625,2014-09-30 08:24:58,-8.64566100,41.18301000
20000625,2014-09-30 08:25:13,-8.64685800,41.18244300
20000625,2014-09-30 08:25:28,-8.64820800,41.18173200
20000625,2014-09-30 08:25:43,-8.64836100,41.18155200
20000625,2014-09-30 08:25:58,-8.64846000,41.18148000
20000625,2014-09-30 08:26:13,-8.64977400,41.18076000
20000625,2014-09-30 08:26:28,-8.65140300,41.17980600
20000625,2014-09-30 08:26:43,-8.65200600,41.17933800
20000625,2014-09-30 08:26:58,-8.65183500,41.17925700
20000625,2014-09-30 08:27:13,-8.65179900,41.17930200
20000625,2014-09-30 08:27:28,-8.65233000,41.17910400
20000625,2014-09-30 08:27:43,-8.65415700,41.17844700
20000625,2014-09-30 08:27:58,-8.65512900,41.17824000
20000625,2014-09-30 08:28:13,-8.65627200,41.17786200
20000625,2014-09-30 08:28:28,-8.65899900,41.17734000
20000625,2014-09-30 08:28:43,-8.66170800,41.17699800
20000625,2014-09-30 08:28:58,-8.66322900,41.17836600
20000625,2014-09-30 08:29:13,-8.66607300,41.17933800
20000625,2014-09-30 08:29:28,-8.66810700,41.17752000
20000625,2014-09-30 08:29:43,-8.67040200,41.17613400
20000625,2014-09-30 08:29:58,-8.67214800,41.17437000
20000589,2014-09-30 08:21:01,-8.61063300,41.14588500
20000589,2014-09-30 08:21:16,-8.61012000,41.14633500
20000589,2014-09-30 08:21:31,-8.60881500,41.14719000
20000589,2014-09-30 08:21:46,-8.60985900,41.14762200
20000589,2014-09-30 08:22:01,-8.61069600,41.14780200
20000589,2014-09-30 08:22:16,-8.61021900,41.14945800
20000589,2014-09-30 08:22:31,-8.60951700,41.15148300
20000589,2014-09-30 08:22:46,-8.60975100,41.15178000
20000589,2014-09-30 08:23:01,-8.60994900,41.15394000
20000589,2014-09-30 08:23:16,-8.60959800,41.15528100
20000589,2014-09-30 08:23:31,-8.61175800,41.15527200
20000589,2014-09-30 08:23:46,-8.61208200,41.15675700
20000589,2014-09-30 08:24:01,-8.61238800,41.15767500
20000589,2014-09-30 08:24:16,-8.61165900,41.16040200
20000589,2014-09-30 08:24:31,-8.61129900,41.16180600
20000589,2014-09-30 08:24:46,-8.61103800,41.16282300
20000589,2014-09-30 08:25:01,-8.61098400,41.16369600
20000589,2014-09-30 08:25:16,-8.61097500,41.16393900
20000589,2014-09-30 08:25:31,-8.60999400,41.16448800
20000589,2014-09-30 08:25:46,-8.60900400,41.16447000
20000589,2014-09-30 08:26:01,-8.60898600,41.16450600
20000589,2014-09-30 08:26:16,-8.60885100,41.16447900
20000476,2014-09-30 08:25:55,-8.61078600,41.14581300
20000476,2014-09-30 08:26:10,-8.61077700,41.14593900
20000476,2014-09-30 08:26:25,-8.60982300,41.14657800
20000476,2014-09-30 08:26:40,-8.60942700,41.14681200
20000476,2014-09-30 08:26:55,-8.60903100,41.14699200
20000476,2014-09-30 08:27:10,-8.60864400,41.14728900
20000476,2014-09-30 08:27:25,-8.60803200,41.14831500
